trans_date_trans_time,cc_num,merchant,category,amt,gender,city,state,zip,lat,long,city_pop,job,trans_num,unix_time,merch_lat,merch_long,is_fraud,trans_hour,trans_day_of_week,trans_month,age_at_transaction,distance_km,cc_num_masked,rejection_reason,run_id
2020-07-10 08:16:11,4225990116481262579,"fraud_Moen, Reinger and Murphy",grocery_pos,100.89,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,5d2e5c916e9a73e2817ab1e7e92e21e3,1373444171,19.69475,-154.49678799999998,0,8,4,7,53,112.26,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-10 09:29:40,4906628655840914250,fraud_Kutch Group,grocery_net,79.87,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,46f865b2a9c022bd4a88801c69eaeb9c,1373448580,25.121513,-80.566898,0,9,4,7,33,97.21,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-10 15:19:43,4742883543039288059,fraud_Lynch Ltd,shopping_pos,1.9,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",b21c15df098f481235f10310f0296e58,1373469583,20.282746,-154.543776,0,15,4,7,29,90.78,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-10 18:36:31,4742883543039288059,fraud_Johns-Hoeger,entertainment,1.23,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",9dba50dbbd8c9ab55321ab758d0a79ac,1373481391,19.211455,-155.65543,0,18,4,7,29,95.51,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-10 19:38:58,4906628655840914250,fraud_Hermann and Sons,shopping_pos,7.11,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1ad389704f9936c8a5132c892fe21daf,1373485138,24.753524,-82.361051,0,19,4,7,33,99.46,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-10 23:46:43,4906628655840914250,fraud_Bogisich-Weimann,kids_pets,26.68,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,6b1ca6aa00043d9a04870921d167091c,1373500003,25.343759,-81.364874,0,23,4,7,33,76.53,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-11 00:10:32,4225990116481262579,"fraud_Altenwerth, Cartwright and Koss",shopping_net,1.13,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,213000a2f390165f67fdc634c8dc085a,1373501432,20.311185,-156.448354,0,0,5,7,53,103.39,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-11 11:52:34,4906628655840914250,fraud_Dooley-Thompson,misc_net,23.53,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,08e66a9ff40dade504322f673a4a8abc,1373543554,23.671886,-80.51658,0,11,5,7,33,140.29,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-11 12:05:45,4742883543039288059,fraud_Botsford Ltd,shopping_pos,5.66,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",b0f57cfa9300cb0ba8ff0b3f242fe300,1373544345,20.732971,-156.314417,0,12,5,7,29,125.93,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-11 13:25:30,4906628655840914250,"fraud_Schmeler, Bashirian and Price",shopping_net,1.83,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,46d50558b1b537028c938cc4564af8a6,1373549130,25.474948,-82.299603,0,13,5,7,33,129.74,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-11 13:53:43,4906628655840914250,fraud_Schulist Ltd,food_dining,81.98,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,ea49789b1c37408e799dc795cbbc952e,1373550823,24.21624,-81.870688,0,13,5,7,33,69.51,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-11 15:45:28,4742883543039288059,fraud_Heller PLC,health_fitness,8.07,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",de42641716b0534e6e702d7ae4175339,1373557528,19.818515,-154.38598100000002,0,15,5,7,29,105.42,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-11 16:21:05,4742883543039288059,"fraud_Hermiston, Russel and Price",food_dining,55.46,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",47837604826963896cafbb0695d5d6ff,1373559665,19.049136,-155.493636,0,16,5,7,29,109.52,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-11 16:54:45,4906628655840914250,fraud_Windler LLC,kids_pets,61.44,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,cc3584fa77c45c534d1a8c16e6ea54b1,1373561685,23.808677,-81.22059200000001,0,16,5,7,33,95.6,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-11 17:29:19,4906628655840914250,fraud_Ernser-Feest,home,8.59,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,f950ef17fa57dfb4d814af42908a7d59,1373563759,24.909128,-81.102211,0,17,5,7,33,39.93,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-11 18:35:28,4742883543039288059,fraud_Upton PLC,entertainment,1.7,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",9bd5b8f338a0cf78c61408b02db7f1f4,1373567728,19.369137,-155.131985,0,18,5,7,29,77.28,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-11 20:18:45,4906628655840914250,fraud_Labadie LLC,personal_care,114.12,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,b3ec2be9a2244d3fa103010bb6d03aae,1373573925,24.654177,-80.48970899999999,0,20,5,7,33,90.21,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-11 22:28:09,4906628655840914250,fraud_Crona and Sons,kids_pets,65.49,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,3917d743371ab33881f8452b6172810f,1373581689,24.059553,-80.79384399999999,0,22,5,7,33,89.15,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-11 22:58:05,4742883543039288059,"fraud_Greenfelder, Bartoletti and Davis",misc_net,381.16,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",37a360e8228981107609c57ee9aeba1f,1373583485,20.401734,-155.201777,0,22,5,7,29,45.19,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-12 05:05:03,4906628655840914250,fraud_Kling-Grant,grocery_net,23.04,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,5726d82ceba750be6b1c177e681e58e6,1373605503,24.062103,-82.212262,0,5,6,7,33,106.88,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-12 05:30:19,4225990116481262579,fraud_Kuvalis Ltd,gas_transport,79.38,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,37225b54d7575ee9c1626d14640c8023,1373607019,20.49639,-155.134491,0,5,6,7,53,58.95,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-12 05:55:36,4742883543039288059,"fraud_Rohan, White and Aufderhar",misc_net,7.35,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",aafa292b0b5fb0fba45a4234dc62efbb,1373608536,20.314452,-155.521872,0,5,6,7,29,35.68,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-12 10:19:19,4225990116481262579,fraud_Effertz LLC,entertainment,50.51,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,46d5aa0f554ce5ce1bae44aafc02a382,1373624359,20.251686,-154.828205,0,10,6,7,53,71.39,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-12 12:37:52,4906628655840914250,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,2.68,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,27c07d2d910b58b74c814f4bc9e6ed23,1373632672,24.998491,-80.87305699999999,0,12,6,7,33,63.99,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-12 13:17:29,4906628655840914250,fraud_Bartoletti and Sons,personal_care,1.71,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,caaf5c7290059e1a893fcf9ed24925c8,1373635049,25.355969,-82.34626,0,13,6,7,33,124.49,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-12 14:53:55,4906628655840914250,fraud_Gibson-Deckow,entertainment,7.64,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,247c6f1517c6e2c744577792cc3491db,1373640835,25.017804,-81.228127,0,14,6,7,33,43.17,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-12 16:45:46,4225990116481262579,fraud_White and Sons,home,125.64,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,e6d1d4679ec69b28d66a63d38d3e0d2f,1373647546,20.202986,-155.42521000000002,0,16,6,7,53,14.9,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-12 18:23:03,4906628655840914250,fraud_Bernier and Sons,kids_pets,86.17,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,439c2dbf041a2e441340a0501e9e640a,1373653383,23.791508,-82.09161999999999,0,18,6,7,33,120.03,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-12 18:50:22,4225990116481262579,"fraud_Durgan, Gislason and Spencer",home,73.41,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,b41faa584feccd7d38b63a7f773c5c7f,1373655022,20.671496,-155.842154,0,18,6,7,53,75.16,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-12 23:14:15,4742883543039288059,"fraud_Cremin, Hamill and Reichel",misc_pos,8.02,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",db8fa201cfeea9c06655e9c8c96c960c,1373670855,19.644086,-155.629571,0,23,6,7,29,50.52,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-13 00:04:40,4742883543039288059,fraud_Rowe-Vandervort,grocery_net,21.99,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",46e4ec16a8fec25d35bccfea87d5c87c,1373673880,20.372639000000003,-155.797145,0,0,0,7,29,58.87,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-13 02:24:14,4742883543039288059,fraud_Rutherford-Mertz,grocery_pos,87.34,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",642afa569c2c59c915a96b6291a0037e,1373682254,19.426018,-154.925452,0,2,0,7,29,81.42,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-13 11:01:54,4906628655840914250,fraud_Bernhard Inc,gas_transport,50.2,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1726b29f8211521483c1df7691808925,1373713314,24.882659,-80.636797,0,11,0,7,33,79.4,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-13 11:18:54,4906628655840914250,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,94.6,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,534a9e7810ef143fbf67af695e4ee50a,1373714334,24.347783,-80.720582,0,11,0,7,33,75.21,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-13 14:42:35,4906628655840914250,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,5.38,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,d3da8affbf3bf8fe394bc100b5d9d06c,1373726555,25.258512,-81.383028,0,14,0,7,33,67.03,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-13 16:18:47,4906628655840914250,"fraud_Hermiston, Russel and Price",food_dining,49.61,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,9f496c7dff7ea088b9a8c5ded54c42f6,1373732327,23.731535,-81.755791,0,16,0,7,33,109.52,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-13 18:09:43,4742883543039288059,fraud_Daugherty LLC,kids_pets,11.69,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",3ae6651ea684a9570320bb5610fb0d57,1373738983,19.207199,-154.989038,0,18,0,7,29,99.51,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-13 19:37:52,4906628655840914250,fraud_Pacocha-Weissnat,kids_pets,28.77,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,c7189677d852141ccb4a8c924e20ac33,1373744272,24.485542,-81.784665,0,19,0,7,33,44.86,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-13 21:07:06,4906628655840914250,fraud_Kutch-Wilderman,home,88.84,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,f68173e45f6027aca593f6f463b2f8ca,1373749626,24.864789,-81.929957,0,21,0,7,33,59.98,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-14 00:40:09,4906628655840914250,fraud_Kling Inc,gas_transport,93.38,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,5158db191bbd4aa37adfad781a585dd8,1373762409,23.92487,-81.607676,0,0,1,7,33,84.41,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-14 01:07:51,4742883543039288059,fraud_O'Keefe-Hudson,grocery_pos,99.07,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",4a83d5fd7af42c8ccaaecfb9f94a1281,1373764071,19.24207,-155.71938899999998,0,1,1,7,29,94.66,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-14 06:53:26,4906628655840914250,fraud_Friesen-D'Amore,gas_transport,64.06,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,fbc2ae12f00a17fb78dffbdafd33b4a8,1373784806,24.392126,-80.497227,0,6,1,7,33,94.22,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-14 06:58:57,4225990116481262579,"fraud_Goldner, Kovacek and Abbott",grocery_pos,94.45,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,1bb1f3ee4cd89d018678ff2d43d1fe63,1373785137,20.524382,-154.903572,0,6,1,7,53,78.27,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-14 07:30:43,4225990116481262579,fraud_Stark-Batz,entertainment,3.08,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,76081e152a183108a0a7751ac4602141,1373787043,19.444589,-155.38993100000002,0,7,1,7,53,71.69,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-14 07:48:28,4906628655840914250,"fraud_Schultz, Simonis and Little",grocery_pos,57.16,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1102625d02407cfdb1b5e332dc6298aa,1373788108,24.938046,-80.898584,0,7,1,7,33,58.06,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-14 13:14:52,4742883543039288059,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,6.11,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",d44bb0fa09a3856ac76b2c0bcfdf4e2e,1373807692,20.851249,-156.20456399999998,0,13,1,7,29,126.35,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-14 13:35:14,4906628655840914250,fraud_Dibbert and Sons,entertainment,112.68,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,4d1dda2efc9649c4d4826117654c5928,1373808914,24.285582,-82.31665799999999,0,13,1,7,33,103.12,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-14 13:36:09,4906628655840914250,fraud_Powlowski-Weimann,food_dining,10.42,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,fa180a187135f585daaf4b47fcf7713b,1373808969,23.758824,-80.489678,0,13,1,7,33,134.69,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-14 13:42:14,4225990116481262579,fraud_Ernser-Lynch,food_dining,67.38,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,c673d78c50bab15c6de59d173e10b5c8,1373809334,19.424042,-155.73456299999998,0,13,1,7,53,77.65,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-14 14:37:06,4906628655840914250,"fraud_Parisian, Schiller and Altenwerth",misc_net,9.43,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,64062e11ba91f8bad8f2c9f9907449bf,1373812626,24.576837,-81.893743,0,14,1,7,33,52.43,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-14 14:59:52,4742883543039288059,"fraud_Turcotte, McKenzie and Koss",entertainment,115.06,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",c765d76872cc5c76e2acf7f5d47aa83f,1373813992,20.027291,-155.174924,0,14,1,7,29,20.35,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-14 15:16:28,4906628655840914250,fraud_Wilkinson Ltd,entertainment,7.73,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,cefc3d94ab49d12b0026140632207069,1373814988,25.459712,-82.225575,0,15,1,7,33,123.31,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-14 16:25:12,4906628655840914250,"fraud_Douglas, Schneider and Turner",shopping_pos,1.18,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,892c346e68d0505504460713fd31dcd9,1373819112,24.750797,-80.523168,0,16,1,7,33,87.44,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-14 19:02:58,4742883543039288059,"fraud_Graham, Hegmann and Hammes",food_dining,7.64,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",cc7f320c15d7e0cd3730c3a48e59ef69,1373828578,20.889289,-154.418945,0,19,1,7,29,137.85,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-14 19:30:50,4742883543039288059,fraud_Howe PLC,entertainment,27.82,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",402df0bb6897d198f9aeadb3add2cd96,1373830250,19.450014000000003,-154.871648,0,19,1,7,29,82.67,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-14 20:46:53,4742883543039288059,fraud_Hills-Boyer,personal_care,126.73,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",5a586b817390947c53836ba5a09eaea4,1373834813,19.722003,-155.45621699999998,0,20,1,7,29,35.11,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-14 21:12:23,4906628655840914250,fraud_Ernser-Feest,home,23.53,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,192d60dad59753465f8298fc09931ddb,1373836343,24.033442,-80.967625,0,21,1,7,33,80.95,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-14 21:12:42,4906628655840914250,fraud_Terry Ltd,home,66.45,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,df5287326a65cf99134dac356a0971d6,1373836362,24.996565,-80.738858,0,21,1,7,33,75.2,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-14 21:54:26,4742883543039288059,"fraud_Runte, Green and Emard",health_fitness,22.53,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",6079db2b810ae4c6a880b98a51612848,1373838866,20.407086,-156.333173,0,21,1,7,29,109.05,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
